"Cell" "sample" "Size_Factor" "n.umi" "hash_umis" "pval" "qval" "top_to_second_best_ratio" "top_oligo"
"E04_A01_RT_490" "E04_A01_RT_490" "sciChem18" 3.52681854334013 14243 131 0 0 2.46559633027523 "Dex_50_AD06"
"E04_A01_RT_498" "E04_A01_RT_498" "sciChem18" 3.07714484575496 12427 224 0 0 4.00201658077526 "Nutlin_10_AA03"
"E04_A01_RT_500" "E04_A01_RT_500" "sciChem18" 1.81602802758243 7334 84 0 0 72.6146788990826 "Nutlin_0.5_AA06"
"E04_A01_RT_501" "E04_A01_RT_501" "sciChem18" 3.82024548807496 15428 184 0 0 1.65148712110431 "Nutlin_0_AA08"
"E04_A01_RT_502" "E04_A01_RT_502" "sciChem18" 0.313979211750003 1268 3 0.99999997461403 1 1.0144578313253 "SAHA_100_AE01"
"E04_A01_RT_503" "E04_A01_RT_503" "sciChem18" 4.41155649569247 17816 116 0 0 109.733944954128 "Nutlin_5_BA04"
"E04_A01_RT_512" "E04_A01_RT_512" "sciChem18" 2.05894096664138 8315 70 0 0 1.1799424184261 "Dex_5_AD08"
"E04_A01_RT_513" "E04_A01_RT_513" "sciChem18" 2.87038408722873 11592 79 0 0 89.9327731092437 "BMS_1_BH01"
"E04_A01_RT_514" "E04_A01_RT_514" "sciChem18" 1.03727044007947 4189 28 0 0 20.2352941176471 "Nutlin_0.5_BB02"
"E04_A01_RT_515" "E04_A01_RT_515" "sciChem18" 1.46837281204851 5930 412 0 0 Inf "Nutlin_50_AB06"
"E04_A01_RT_520" "E04_A01_RT_520" "sciChem18" 1.07367023828708 4336 73 0 0 68.4977064220184 "BMS_0.1_AH03"
"E04_A01_RT_526" "E04_A01_RT_526" "sciChem18" 2.77529890007416 11208 29 0 0 20.9334862385321 "Nutlin_10_BA03"
"E04_A01_RT_527" "E04_A01_RT_527" "sciChem18" 2.00619840189158 8102 83 0 0 96.399433427762 "SAHA_0_AF04"
"E04_A01_RT_528" "E04_A01_RT_528" "sciChem18" 1.45351575155561 5870 160 0 0 149.064220183486 "BMS_1_BH09"
"E04_A01_RT_529" "E04_A01_RT_529" "sciChem18" 0.977594580432974 3948 93 0 0 85.506880733945 "Dex_100_BD05"
"E04_A01_RT_533" "E04_A01_RT_533" "sciChem18" 0.905042601692634 3655 41 0 0 89.0631578947369 "Nutlin_0.5_AB02"
"E04_A01_RT_534" "E04_A01_RT_534" "sciChem18" 0.92906151615616 3752 27 0 0 10.3761467889908 "Dex_0.1_AC07"
"E04_A01_RT_535" "E04_A01_RT_535" "sciChem18" 2.43011986128906 9814 42 0 0 44.0507614213198 "BMS_0.1_BG07"
"E04_A01_RT_536" "E04_A01_RT_536" "sciChem18" 3.04767834244403 12308 154 0 0 1.04818721160185 "Dex_0.1_AD11"
"E04_A01_RT_540" "E04_A01_RT_540" "sciChem18" 0.757710085138019 3060 22 0 0 19.848623853211 "Nutlin_0.1_AB03"
"E04_A01_RT_541" "E04_A01_RT_541" "sciChem18" 1.24229787488152 5017 35 0 0 37.8333333333333 "BMS_0.1_AH11"
"E04_A01_RT_543" "E04_A01_RT_543" "sciChem18" 5.77964414941389 23341 356 0 0 7.90506958250497 "BMS_0_BG08"
"E04_A01_RT_549" "E04_A01_RT_549" "sciChem18" 0.866414244411088 3499 18 0.767802351987222 1 12.1834862385321 "Dex_5_BC04"
"E04_A01_RT_550" "E04_A01_RT_550" "sciChem18" 1.00532776001973 4060 374 0 0 1.07954291550959 "SAHA_100_AF05"
"E04_A01_RT_553" "E04_A01_RT_553" "sciChem18" 1.4104302761262 5696 21 0.0131961766345672 0.197942649518508 22.1477272727273 "Dex_5_BC04"
"E04_A01_RT_556" "E04_A01_RT_556" "sciChem18" 2.92807900547617 11825 49 0 0 8.94380733944954 "BMS_0.1_AG07"
"E04_A01_RT_558" "E04_A01_RT_558" "sciChem18" 0.984775493004543 3977 62 0 0 65.4545454545455 "Nutlin_1_AB01"
"E04_A01_RT_560" "E04_A01_RT_560" "sciChem18" 4.07826310530169 16470 49 0.0021270194470007 0.0340323111520112 38 "SAHA_1_BF01"
"E04_A01_RT_567" "E04_A01_RT_567" "sciChem18" 1.21481231296965 4906 64 0 0 53.2660550458716 "SAHA_0.1_BF03"
"E04_A01_RT_568" "E04_A01_RT_568" "sciChem18" 1.93265595245171 7805 36 1.10025998622487e-05 0.000187044197658229 20.3669724770642 "Dex_5_BC04"
"E04_A01_RT_570" "E04_A01_RT_570" "sciChem18" 2.2508446646747 9090 44 0 0 49.735632183908 "BMS_0.1_AH11"
"E04_A01_RT_572" "E04_A01_RT_572" "sciChem18" 1.85638970858815 7497 30 0 0 23.9311926605505 "Dex_0.5_BD10"
"E04_A01_RT_577" "E04_A01_RT_577" "sciChem18" 0.492511555339713 1989 24 1.71744390329017e-309 5.66756488085756e-308 45.0363636363636 "Dex_5_AC12"
"E04_A01_RT_578" "E04_A01_RT_578" "sciChem18" 0.475178318097993 1919 65 0 0 72.3369272237197 "SAHA_0.5_AE06"
"E04_A01_RT_579" "E04_A01_RT_579" "sciChem18" 0.833728711326703 3367 48 0 0 39.2293577981651 "Dex_50_AC02"
"E04_A01_RT_582" "E04_A01_RT_582" "sciChem18" 0.426150018471415 1721 63 4.10316476705064e-210 1.06682283943317e-208 4.07033639143731 "SAHA_0.1_BE07"
"E04_A01_RT_583" "E04_A01_RT_583" "sciChem18" 1.56791511735096 6332 150 0 0 140.903669724771 "Dex_100_BC09"
"E04_A01_RT_593" "E04_A01_RT_593" "sciChem18" 1.87842768165262 7586 65 0 0 56.8509174311927 "SAHA_10_BE03"
"E04_A01_RT_596" "E04_A01_RT_596" "sciChem18" 1.61446724022872 6520 19 0 0 27.7547169811321 "BMS_0.1_AH11"
"E04_A01_RT_599" "E04_A01_RT_599" "sciChem18" 0.949613783171341 3835 19 0.367501660451545 1 14 "SAHA_0.5_BF10"
"E04_A01_RT_601" "E04_A01_RT_601" "sciChem18" 1.10808909509563 4475 14 0 0 3.59952606635071 "Dex_0.1_BC07"
"E04_A01_RT_606" "E04_A01_RT_606" "sciChem18" 2.41526280079616 9754 72 0 0 1.49007862223886 "Dex_1_AD09"
"E04_A01_RT_612" "E04_A01_RT_612" "sciChem18" 0.552930268010849 2233 81 0 0 1.26895983899003 "SAHA_0_AE08"
"E04_A01_RT_613" "E04_A01_RT_613" "sciChem18" 1.21184090087107 4894 10 2.29518801517228e-10 4.59037603034456e-09 5 "Dex_1_BC05"
"E04_A01_RT_617" "E04_A01_RT_617" "sciChem18" 0.372169365347204 1503 5 0.452831214554041 1 1.02347417840376 "SAHA_1_BF01"
"E04_A01_RT_620" "E04_A01_RT_620" "sciChem18" 1.54860093871019 6254 137 0 0 1.04368210405946 "Nutlin_10_AB07"
"E04_A01_RT_622" "E04_A01_RT_622" "sciChem18" 1.31856411874508 5325 16 0 0 9.96330275229358 "Nutlin_0.1_BA07"
"E04_A01_RT_623" "E04_A01_RT_623" "sciChem18" 0.785195647049889 3171 43 0 0 39.7201017811705 "Nutlin_0.1_AB11"
"E04_A01_RT_625" "E04_A01_RT_625" "sciChem18" 0.711157962260259 2872 28 0 0 11.1862745098039 "SAHA_0_BF12"
"E04_A01_RT_630" "E04_A01_RT_630" "sciChem18" 0.436549960816447 1763 4 0.0383900023277488 0.537460032588483 1.0188679245283 "SAHA_0_BE08"
"E04_A01_RT_635" "E04_A01_RT_635" "sciChem18" 0.324131536420153 1309 4 0.996175563475628 1 1.03883495145631 "BMS_100_BG09"
"E04_A01_RT_637" "E04_A01_RT_637" "sciChem18" 3.54192322150792 14304 132 0 0 76.2378378378378 "SAHA_100_BE09"
"E04_A01_RT_640" "E04_A01_RT_640" "sciChem18" 1.71945713437856 6944 115 0 0 109.94495412844 "BMS_0.5_BH10"
"E04_A01_RT_642" "E04_A01_RT_642" "sciChem18" 3.21828692043753 12997 33 0 0 32.2109181141439 "BMS_0.5_AH02"
"E04_A01_RT_651" "E04_A01_RT_651" "sciChem18" 1.68033354174725 6786 92 0 0 3.20653718616769 "Dex_100_BC09"
"E04_A01_RT_652" "E04_A01_RT_652" "sciChem18" 0.712643668309549 2878 30 8.54719170707581e-291 2.73510134626426e-289 26.5871559633028 "Nutlin_0_AA08"
"E04_A01_RT_661" "E04_A01_RT_661" "sciChem18" 1.12195568488901 4531 29 0.999999999999998 1 27 "Nutlin_0.1_BB11"
"E04_A01_RT_662" "E04_A01_RT_662" "sciChem18" 0.922871074284117 3727 20 0 0 7.53179190751445 "Nutlin_10_BA03"
"E04_A01_RT_670" "E04_A01_RT_670" "sciChem18" 0.731214993925677 2953 155 0 0 2.59145376441329 "BMS_1_BH09"
"E04_A01_RT_671" "E04_A01_RT_671" "sciChem18" 1.04742276474962 4230 15 4.52733067675557e-143 1.13183266918889e-141 9.89678899082569 "BMS_1_BG05"
"E04_A01_RT_672" "E04_A01_RT_672" "sciChem18" 1.04024185217805 4201 54 0 0 50.8761467889908 "Nutlin_10_BA11"
"E04_A01_RT_678" "E04_A01_RT_678" "sciChem18" 0.431349989643931 1742 32 3.39374004505614e-256 9.50247212615719e-255 6.25467289719626 "BMS_0_AH04"
"E04_A01_RT_685" "E04_A01_RT_685" "sciChem18" 4.22906226930465 17079 126 0 0 1.97051098376313 "Nutlin_0_BB04"
"E04_A01_RT_692" "E04_A01_RT_692" "sciChem18" 1.70063819108755 6868 61 4.76956891589285e-288 1.47856636392678e-286 1.92125072379849 "Dex_0.1_AC07"
"E04_A01_RT_693" "E04_A01_RT_693" "sciChem18" 0.99443258232493 4016 54 1 1 Inf "SAHA_0_AF12"
"E04_A01_RT_696" "E04_A01_RT_696" "sciChem18" 1.24452643395545 5026 51 0 0 50.6961038961039 "Dex_10_AC03"
"E04_A01_RT_697" "E04_A01_RT_697" "sciChem18" 0.565063534080052 2282 35 3.70149221305910e-234 9.99402897525956e-233 32.2775229357798 "Dex_50_AD06"
"E04_A01_RT_700" "E04_A01_RT_700" "sciChem18" 0.798567001493501 3225 42 1.46289818800324e-13 3.21837601360713e-12 37 "SAHA_0_AF12"
"E04_A01_RT_705" "E04_A01_RT_705" "sciChem18" 1.08629873970604 4387 72 0 0 102.534246575342 "Dex_50_BC02"
"E04_A01_RT_706" "E04_A01_RT_706" "sciChem18" 0.571501593626977 2308 51 0 0 166.515384615385 "Nutlin_0.1_AB03"
"E04_A01_RT_709" "E04_A01_RT_709" "sciChem18" 2.42813891989001 9806 4 0.951642446718029 1 1 NA
"E04_A01_RT_710" "E04_A01_RT_710" "sciChem18" 0.277084178192629 1119 6 2.86439673521901e-09 5.44235379691613e-08 1.01395348837209 "SAHA_0.5_BF10"
"E04_A01_RT_711" "E04_A01_RT_711" "sciChem18" 0.348150450883678 1406 4 0.658889639965327 1 1.01869158878505 "Nutlin_50_BA02"
"E04_A01_RT_713" "E04_A01_RT_713" "sciChem18" 1.76006643305916 7108 57 0 0 50.6077981651376 "Nutlin_0.1_AA07"
"E04_A01_RT_723" "E04_A01_RT_723" "sciChem18" 1.98589375255128 8020 189 0 0 7.24279161205767 "Dex_100_BC09"
"E04_A01_RT_724" "E04_A01_RT_724" "sciChem18" 1.13483180398286 4583 74 0 0 104.916666666667 "BMS_0_BG08"
"E04_A01_RT_727" "E04_A01_RT_727" "sciChem18" 1.76130452143357 7113 44 0 0 53.4942528735632 "Nutlin_0.1_AB03"
"E04_A01_RT_730" "E04_A01_RT_730" "sciChem18" 1.15142218819993 4650 104 0 0 94.5229357798165 "Dex_1_AC05"
"E04_A01_RT_731" "E04_A01_RT_731" "sciChem18" 1.666219334279 6729 58 0 0 31.0661375661376 "SAHA_0_BE08"
"E04_A01_RT_733" "E04_A01_RT_733" "sciChem18" 0.71140557993514 2873 37 2.34251581851525e-280 6.79329587369423e-279 Inf "Dex_1_AD09"
"E04_A01_RT_738" "E04_A01_RT_738" "sciChem18" 0.980070757181791 3958 15 5.50655587114784e-287 1.65196676134435e-285 11.3206650831354 "Nutlin_10_BB07"
"E04_A01_RT_741" "E04_A01_RT_741" "sciChem18" 1.30271658755265 5261 664 0 0 13.5741874705605 "Nutlin_10_AA03"
"E04_A01_RT_742" "E04_A01_RT_742" "sciChem18" 1.02909905680837 4156 45 0 0 37.7935779816514 "BMS_1_AG05"
"E04_A01_RT_745" "E04_A01_RT_745" "sciChem18" 1.16206974821984 4693 34 0 0 14.527446300716 "Dex_5_AD08"
"E04_A01_RT_746" "E04_A01_RT_746" "sciChem18" 1.59069594344008 6424 35 0 0 29.8394495412844 "BMS_0_BH04"
"E04_A01_RT_750" "E04_A01_RT_750" "sciChem18" 1.02092767353727 4123 49 0 0 43.6628440366973 "Nutlin_0.1_AA07"
"E04_A01_RT_751" "E04_A01_RT_751" "sciChem18" 0.760433879561718 3071 102 0 0 85.8302752293578 "Nutlin_1_AA05"
"E04_A01_RT_752" "E04_A01_RT_752" "sciChem18" 1.48867746138881 6012 16 0 0 19.1882352941176 "Dex_0.1_BD11"
"E04_A01_RT_755" "E04_A01_RT_755" "sciChem18" 1.99456037117214 8055 33 0.995726193524954 1 4.16666666666667 "BMS_0.5_BH02"
"E04_A01_RT_759" "E04_A01_RT_759" "sciChem18" 0.498949614886637 2015 69 0 0 Inf "Dex_50_BC10"
"E04_A01_RT_762" "E04_A01_RT_762" "sciChem18" 1.34258303320861 5422 109 0 0 103.75 "SAHA_50_AE02"
"E04_B02_RT_386" "E04_B02_RT_386" "sciChem18" 2.71562304042767 10967 84 0 0 5.13405797101449 "Nutlin_0_BB12"
"E04_B02_RT_387" "E04_B02_RT_387" "sciChem18" 1.03281332193159 4171 36 0 0 32.6578947368421 "Nutlin_0_AA08"
"E04_B02_RT_393" "E04_B02_RT_393" "sciChem18" 1.31361176524745 5305 20 0 0 11.9689440993789 "Nutlin_0.1_BA07"
"E04_B02_RT_396" "E04_B02_RT_396" "sciChem18" 1.6607717454316 6707 133 0 0 1.01268805510241 "Nutlin_0.1_AB03"
"E04_B02_RT_397" "E04_B02_RT_397" "sciChem18" 0.409064398904578 1652 5 0.856185779481593 1 1.01615508885299 "Nutlin_5_AB08"
"E04_B02_RT_398" "E04_B02_RT_398" "sciChem18" 0.46601646412737 1882 53 0 0 43.3957446808511 "Dex_10_AD07"
"E04_B02_RT_399" "E04_B02_RT_399" "sciChem18" 1.15711739472221 4673 110 0 0 2.60187506813474 "Dex_1_AD09"
"E04_B02_RT_400" "E04_B02_RT_400" "sciChem18" 1.53745814334051 6209 15 1.76893232795016e-114 5.83747668223552e-113 5.95341614906832 "Nutlin_1_BA05"
"E04_B02_RT_401" "E04_B02_RT_401" "sciChem18" 1.51814396469974 6131 108 0 0 99.9937888198758 "Dex_0_BD04"
"E04_B02_RT_402" "E04_B02_RT_402" "sciChem18" 0.512568587005131 2070 4 0.453285339192265 1 1.01923076923077 "BMS_0.5_BG06"
"E04_B02_RT_421" "E04_B02_RT_421" "sciChem18" 2.40189144635254 9700 51 0 0 47.6121416526138 "SAHA_1_BF01"
"E04_B02_RT_424" "E04_B02_RT_424" "sciChem18" 0.398416838884664 1609 5 0.455457923978524 1 1.00794912559618 "BMS_5_AG12"
"E04_B02_RT_432" "E04_B02_RT_432" "sciChem18" 0.406092986805997 1640 38 0 0 40.4154929577465 "Dex_0_BD04"
"E04_B02_RT_433" "E04_B02_RT_433" "sciChem18" 0.247617674881706 1000 1 0.999997997873364 1 Inf "Nutlin_1_AB01"
"E04_B02_RT_446" "E04_B02_RT_446" "sciChem18" 0.259750940950909 1049 1 0.844567056905935 1 Inf "BMS_100_BG09"
"E04_B02_RT_447" "E04_B02_RT_447" "sciChem18" 1.32277361921807 5342 78 0 0 80.9575971731449 "Nutlin_10_AB07"
"E04_B02_RT_448" "E04_B02_RT_448" "sciChem18" 2.15922612496847 8720 173 0 0 1.49533260696723 "Nutlin_1_AB01"
"E04_B02_RT_449" "E04_B02_RT_449" "sciChem18" 1.49462028558598 6036 121 0 0 2.44064731080438 "Nutlin_5_AA04"
"E04_B02_RT_450" "E04_B02_RT_450" "sciChem18" 0.916680632412074 3702 53 0 0 58.2602230483271 "SAHA_1_AF09"
"E04_B02_RT_454" "E04_B02_RT_454" "sciChem18" 0.950604253870868 3839 121 0 0 113.181677018634 "Dex_100_BC09"
"E04_B02_RT_455" "E04_B02_RT_455" "sciChem18" 2.07602658620822 8384 244 0 0 1.48840250533416 "Dex_100_BC09"
"E04_B02_RT_458" "E04_B02_RT_458" "sciChem18" 1.08580350435628 4385 83 0 0 75.9378881987578 "BMS_0_AH04"
"E04_B02_RT_460" "E04_B02_RT_460" "sciChem18" 0.697786607816647 2818 5 0.470761205697245 1 2 "Dex_1_BC05"
"E04_B02_RT_461" "E04_B02_RT_461" "sciChem18" 0.504397203734034 2037 11 3.11432689033822e-66 9.6544133600485e-65 4.0347551342812 "SAHA_5_AE12"
"E04_B02_RT_462" "E04_B02_RT_462" "sciChem18" 1.25987872979812 5088 67 0 0 61.8555900621118 "Nutlin_0.1_AB03"
"E04_B02_RT_464" "E04_B02_RT_464" "sciChem18" 0.860966655563691 3477 61 0 0 55.4316770186335 "Dex_0_BD04"
"E04_B02_RT_467" "E04_B02_RT_467" "sciChem18" 0.715119845058366 2888 62 0 0 53.6149068322981 "Dex_0.1_AD11"
"E04_B02_RT_468" "E04_B02_RT_468" "sciChem18" 1.56568655827702 6323 131 0 0 157.387914230019 "Dex_50_AC02"
"E04_B02_RT_469" "E04_B02_RT_469" "sciChem18" 1.05534653034583 4262 9 5.24908398824428e-50 1.4697435167084e-48 5.07086614173228 "Dex_10_BD07"
"E04_B02_RT_471" "E04_B02_RT_471" "sciChem18" 1.62313385884958 6555 43 0 0 37.7996894409938 "BMS_0.5_AH02"
"E04_B02_RT_476" "E04_B02_RT_476" "sciChem18" 1.79349481916819 7243 123 0 0 140.78886756238 "Dex_1_AD09"
"E04_B02_RT_477" "E04_B02_RT_477" "sciChem18" 1.44806816270821 5848 78 0 0 73.0310559006211 "Nutlin_0.5_AB10"
"E04_B02_RT_482" "E04_B02_RT_482" "sciChem18" 1.37056383047024 5535 72 0 0 65.7763975155279 "SAHA_5_AE12"
"E04_B02_RT_483" "E04_B02_RT_483" "sciChem18" 0.807233620114361 3260 67 0 0 78.2392156862745 "Dex_5_AD08"
"E04_B02_RT_485" "E04_B02_RT_485" "sciChem18" 0.265198529798307 1071 5 0.000107161406197787 0.00192890531156017 1.00782472613459 "BMS_0.5_AG06"
"E04_B02_RT_486" "E04_B02_RT_486" "sciChem18" 2.92411712267806 11809 64 0 0 51.8012422360248 "SAHA_1_BE05"
"E04_B02_RT_488" "E04_B02_RT_488" "sciChem18" 1.19128863385589 4811 35 1.06574172977403e-209 3.62352188123171e-208 28.4021739130435 "Nutlin_0.1_AB03"
"E04_B02_RT_491" "E04_B02_RT_491" "sciChem18" 0.785690882399652 3173 53 0 0 47.7664974619289 "Dex_1_AD01"
"E04_B02_RT_492" "E04_B02_RT_492" "sciChem18" 1.37749712536693 5563 141 0 0 174.441351888668 "BMS_0_BH12"
"E04_B02_RT_497" "E04_B02_RT_497" "sciChem18" 1.42033498312146 5736 8 1.23011674534822e-52 3.69035023604466e-51 5.92546583850932 "Nutlin_0.1_AA07"
"E04_B02_RT_500" "E04_B02_RT_500" "sciChem18" 2.40981521194876 9732 134 0 0 9.23676586779036 "Dex_5_AD08"
"E04_B02_RT_501" "E04_B02_RT_501" "sciChem18" 0.342207626686517 1382 17 0.00232193823382769 0.037151011741243 10 "BMS_5_BG04"
"E04_B02_RT_502" "E04_B02_RT_502" "sciChem18" 0.267427088872242 1080 3 0.999999995064998 1 1.03870967741935 "Dex_0.5_BC06"
"E04_B02_RT_503" "E04_B02_RT_503" "sciChem18" 1.29157379218298 5216 173 0 0 161.045031055901 "Dex_1_AD09"
"E04_B02_RT_506" "E04_B02_RT_506" "sciChem18" 0.862699979287863 3484 11 0.99986406605778 1 11.358024691358 "Nutlin_0.5_BB10"
"E04_B02_RT_507" "E04_B02_RT_507" "sciChem18" 0.439521372915028 1775 40 0 0 34.8136645962733 "Nutlin_0_AA08"
"E04_B02_RT_511" "E04_B02_RT_511" "sciChem18" 0.912718749613967 3686 140 0 0 116.5 "Dex_50_AD06"
"E04_B02_RT_512" "E04_B02_RT_512" "sciChem18" 2.56309055270054 10351 43 0 0 32.7329192546584 "SAHA_0.5_BF02"
"E04_B02_RT_513" "E04_B02_RT_513" "sciChem18" 0.883252246303044 3567 83 0 0 68.6133540372671 "BMS_1_AH09"
"E04_B02_RT_514" "E04_B02_RT_514" "sciChem18" 0.94218525292489 3805 52 6.83094142139208e-314 2.52744832591507e-312 51.9864864864865 "Dex_100_BC09"
"E04_B02_RT_515" "E04_B02_RT_515" "sciChem18" 0.537577972168183 2171 43 0 0 33.9332298136646 "Nutlin_1_BB09"
"E04_B02_RT_516" "E04_B02_RT_516" "sciChem18" 1.28117384983795 5174 18 0 0 11.972049689441 "Nutlin_5_BB08"
"E04_B02_RT_517" "E04_B02_RT_517" "sciChem18" 2.02675066890676 8185 72 0 0 75.6713286713287 "BMS_0_AH04"
"E04_B02_RT_521" "E04_B02_RT_521" "sciChem18" 2.08419796947932 8417 138 0 0 125.785714285714 "SAHA_50_AF06"
"E04_B02_RT_525" "E04_B02_RT_525" "sciChem18" 1.260126347473 5089 160 0 0 148.024844720497 "Dex_100_BC01"
"E04_B02_RT_528" "E04_B02_RT_528" "sciChem18" 2.04136011172478 8244 38 3.24205454814539e-24 7.78093091554893e-23 12.7524752475248 "SAHA_5_BF08"
"E04_B02_RT_535" "E04_B02_RT_535" "sciChem18" 1.20416475294973 4863 10 0 0 7.20833333333333 "Dex_1_BD01"
"E04_B02_RT_542" "E04_B02_RT_542" "sciChem18" 2.0059507842167 8101 168 0 0 152.913043478261 "SAHA_0.1_BF03"
"E04_B02_RT_544" "E04_B02_RT_544" "sciChem18" 1.90937989101283 7711 103 0 0 92.360248447205 "Nutlin_1_AA05"
"E04_B02_RT_546" "E04_B02_RT_546" "sciChem18" 1.67240977615104 6754 111 0 0 1.45350766313794 "Dex_5_AC04"
"E04_B02_RT_551" "E04_B02_RT_551" "sciChem18" 1.65408606820979 6680 60 0 0 51.4409937888199 "Dex_0_BD04"
"E04_B02_RT_558" "E04_B02_RT_558" "sciChem18" 0.890185541199732 3595 58 0 0 55.7508532423208 "Dex_0.5_AC06"
"E04_B02_RT_562" "E04_B02_RT_562" "sciChem18" 1.46242998785135 5906 417 0 0 1.55963913780576 "BMS_10_BH07"
"E04_B02_RT_563" "E04_B02_RT_563" "sciChem18" 1.96435101483657 7933 145 0 0 181.066132264529 "BMS_0.1_BH11"
"E04_B02_RT_565" "E04_B02_RT_565" "sciChem18" 1.11279383091839 4494 104 0 0 97.1925465838509 "Dex_5_AC04"
"E04_B02_RT_570" "E04_B02_RT_570" "sciChem18" 1.63427665421926 6600 109 0 0 11.4594225960446 "Dex_0.5_AD10"
"E04_B02_RT_572" "E04_B02_RT_572" "sciChem18" 0.35855039322871 1448 4 3.39415732301015e-06 6.44889891371928e-05 1.95 "Dex_5_AD08"
"E04_B02_RT_575" "E04_B02_RT_575" "sciChem18" 0.552187414986204 2230 119 0 0 102.934782608696 "Dex_0.5_AD10"
"E04_B02_RT_576" "E04_B02_RT_576" "sciChem18" 1.29429758660668 5227 122 0 0 7.25809393524852 "Dex_50_AD06"
"E04_B02_RT_577" "E04_B02_RT_577" "sciChem18" 0.439026137565264 1773 87 0 0 94.6211849192101 "Dex_100_BC01"
"E04_B02_RT_585" "E04_B02_RT_585" "sciChem18" 0.429616665919759 1735 18 5.82305018720437e-25 1.45576254680109e-23 9 "Dex_5_BD08"
"E04_B02_RT_587" "E04_B02_RT_587" "sciChem18" 2.87236502862779 11600 79 0 0 9.27241379310345 "BMS_0.5_AH10"
"E04_B02_RT_596" "E04_B02_RT_596" "sciChem18" 1.35100203415459 5456 27 0 0 20.9580745341615 "Nutlin_10_BA03"
"E04_B02_RT_598" "E04_B02_RT_598" "sciChem18" 0.601958567637427 2431 63 0 0 56.2173913043478 "Nutlin_0.5_AB10"
"E04_B02_RT_603" "E04_B02_RT_603" "sciChem18" 0.656434456111402 2651 48 0 0 43.8509316770186 "Nutlin_0_AB12"
"E04_B02_RT_604" "E04_B02_RT_604" "sciChem18" 0.248608145581232 1004 3 5.28225204007519e-07 1.05645040801504e-05 1.04909983633388 "SAHA_10_AE11"
"E04_B02_RT_608" "E04_B02_RT_608" "sciChem18" 0.814166915011048 3288 16 0.939165112202011 1 7.56837606837607 "SAHA_0_AF04"
"E04_B02_RT_616" "E04_B02_RT_616" "sciChem18" 0.664110604032735 2682 96 0 0 1.14799820062978 "SAHA_1_BE05"
"E04_B02_RT_617" "E04_B02_RT_617" "sciChem18" 1.85317067881469 7484 43 0 0 42.7903494176373 "BMS_0.1_AG07"
"E04_B02_RT_619" "E04_B02_RT_619" "sciChem18" 1.00681346606902 4066 41 0 0 47.8138195777351 "BMS_0.1_AH11"
"E04_B02_RT_620" "E04_B02_RT_620" "sciChem18" 0.954070901319212 3853 101 0 0 1.72190869465474 "Nutlin_0.1_AB03"
"E04_B02_RT_621" "E04_B02_RT_621" "sciChem18" 0.865919009061325 3497 64 0 0 58.4037267080745 "Dex_10_AD07"
"E04_B02_RT_623" "E04_B02_RT_623" "sciChem18" 0.358055157878946 1446 4 1.77578100991441e-37 4.79460872676892e-36 1.00625 "BMS_1_BH01"
"E04_B02_RT_624" "E04_B02_RT_624" "sciChem18" 3.5070091293496 14163 6 1.01984774519405e-50 2.95755846106275e-49 1.02396166134185 "Nutlin_0.1_BB11"
"E04_B02_RT_627" "E04_B02_RT_627" "sciChem18" 0.567292093153988 2291 43 6.581174405082e-109 2.10597580962624e-107 34.5310559006211 "Dex_0.5_AD10"
"E04_B02_RT_628" "E04_B02_RT_628" "sciChem18" 0.718338874831828 2901 76 0 0 71.2919254658385 "Dex_10_AC03"
"E04_B02_RT_630" "E04_B02_RT_630" "sciChem18" 1.35843056440104 5486 50 0 0 24.6764705882353 "BMS_100_AG09"
"E04_B02_RT_633" "E04_B02_RT_633" "sciChem18" 0.32660771316897 1319 11 0.64535016780078 1 7.37806873977087 "Nutlin_0.5_BB02"
"E04_B02_RT_635" "E04_B02_RT_635" "sciChem18" 0.377369336519719 1524 2 0.99986406605778 1 1.02222222222222 "Dex_0.1_BC07"
"E04_B02_RT_657" "E04_B02_RT_657" "sciChem18" 1.17667919103787 4752 62 0 0 34.3926380368098 "Dex_50_AC02"
"E04_B02_RT_663" "E04_B02_RT_663" "sciChem18" 0.840662006223391 3395 102 0 0 64.2045454545455 "BMS_0_BH12"
"E04_B02_RT_664" "E04_B02_RT_664" "sciChem18" 0.525197088424098 2121 74 0 0 79.178947368421 "Dex_50_AC02"
"E04_B02_RT_666" "E04_B02_RT_666" "sciChem18" 0.761671967936127 3076 40 0 0 30.5 "Nutlin_0.5_AB02"
"E04_B02_RT_667" "E04_B02_RT_667" "sciChem18" 1.0449465880008 4220 41 0 0 44.4715302491103 "Dex_0_AD04"
"E04_B02_RT_674" "E04_B02_RT_674" "sciChem18" 0.663367751008089 2679 74 0 0 106.24644549763 "BMS_0.1_BH11"
"E04_B02_RT_675" "E04_B02_RT_675" "sciChem18" 1.3237640899176 5346 6 3.2205794713452e-219 1.12720281497082e-217 2.99068322981366 "Nutlin_0.1_BB11"
"E04_B02_RT_676" "E04_B02_RT_676" "sciChem18" 0.25257002837934 1020 2 0.999996346515032 1 1.01607717041801 "Dex_0_BD04"
"E04_B02_RT_684" "E04_B02_RT_684" "sciChem18" 0.440264225939673 1778 53 0 0 65.9546391752577 "Dex_50_AC10"
"E04_B02_RT_685" "E04_B02_RT_685" "sciChem18" 1.32004982479437 5331 121 0 0 65.2992351816444 "Dex_5_AC04"
